Time|Price|NumberBuyOrder|NumberSellOrder|NumberTrades|MatchTime|AveMatchTime|MaxMatchTime|OclProcTime|AveOclProcTime|MaxOclProcTime|TotalProcTime|AveTotalProcTime|MaxTotalProcTime
1307|100.00|0|239|12|0.000|0.000|77.161|39.880|0.030|60.883|17.990|11.849|31.627
1308|100.00|0|240|12|11.767|0.009|77.161|0.105|0.000|60.883|17.990|11.854|31.627
1309|100.00|0|240|12|0.000|0.000|77.161|0.104|0.000|60.883|17.990|11.858|31.627
1310|100.00|0|240|12|0.001|0.000|77.161|43.695|0.033|60.883|20.889|11.865|31.627
1311|100.00|0|241|12|12.320|0.009|77.161|0.124|0.000|60.883|20.889|11.872|31.627
1312|100.00|0|241|12|0.001|0.000|77.161|41.508|0.032|60.883|19.223|11.878|31.627
1313|100.00|0|242|12|12.378|0.009|77.161|0.149|0.000|60.883|19.223|11.883|31.627
1314|100.00|0|242|12|0.000|0.000|77.161|42.843|0.033|60.883|20.918|11.890|31.627
1315|100.00|0|243|12|12.138|0.009|77.161|0.106|0.000|60.883|20.918|11.897|31.627
1316|100.00|0|243|12|0.000|0.000|77.161|0.104|0.000|60.883|20.918|11.904|31.627
1317|100.00|0|243|12|0.000|0.000|77.161|41.687|0.032|60.883|20.440|11.910|31.627
1318|100.00|0|243|13|5.963|0.005|77.161|0.105|0.000|60.883|20.440|11.917|31.627
1319|100.00|0|244|13|12.118|0.009|77.161|42.667|0.032|60.883|20.044|11.923|31.627
1320|100.00|0|245|13|12.127|0.009|77.161|41.078|0.031|60.883|18.537|11.928|31.627
1321|100.00|0|246|13|12.256|0.009|77.161|41.082|0.031|60.883|19.257|11.934|31.627
1322|100.00|0|247|13|12.328|0.009|77.161|0.140|0.000|60.883|19.257|11.939|31.627
1323|100.00|0|248|13|12.411|0.009|77.161|40.364|0.030|60.883|18.561|11.944|31.627
1324|100.00|0|249|13|12.416|0.009|77.161|35.032|0.026|60.883|13.674|11.945|31.627
1325|100.00|0|250|13|12.582|0.009|77.161|41.776|0.032|60.883|20.867|11.952|31.627
1326|100.00|0|246|18|28.251|0.021|77.161|0.108|0.000|60.883|20.867|11.959|31.627
1327|100.00|0|246|18|0.000|0.000|77.161|41.381|0.031|60.883|20.522|11.965|31.627
1328|100.00|0|247|18|12.342|0.009|77.161|40.562|0.031|60.883|19.621|11.971|31.627
1329|100.00|0|248|18|12.082|0.009|77.161|41.294|0.031|60.883|20.862|11.978|31.627
1330|100.00|0|249|18|12.186|0.009|77.161|42.525|0.032|60.883|18.800|11.983|31.627
1331|100.00|0|250|18|12.223|0.009|77.161|0.112|0.000|60.883|18.800|11.988|31.627
1332|100.00|0|251|18|12.337|0.009|77.161|0.111|0.000|60.883|18.800|11.993|31.627
1333|100.00|0|252|18|12.464|0.009|77.161|0.134|0.000|60.883|18.800|11.998|31.627
1334|100.00|0|252|18|0.001|0.000|77.161|0.133|0.000|60.883|18.800|12.003|31.627
1335|100.00|0|252|18|0.000|0.000|77.161|43.152|0.032|60.883|18.141|12.008|31.627
1336|100.00|0|253|18|12.393|0.009|77.161|0.113|0.000|60.883|18.141|12.012|31.627
1337|100.00|0|253|18|0.000|0.000|77.161|0.112|0.000|60.883|18.141|12.017|31.627
1338|100.00|0|253|18|0.000|0.000|77.161|0.116|0.000|60.883|18.141|12.022|31.627
1339|100.00|0|253|18|0.000|0.000|77.161|0.110|0.000|60.883|18.141|12.026|31.627
1340|100.00|0|253|18|0.000|0.000|77.161|0.111|0.000|60.883|18.141|12.031|31.627
1341|100.00|0|253|18|0.000|0.000|77.161|40.820|0.030|60.883|17.022|12.034|31.627
1342|100.00|0|254|18|12.469|0.009|77.161|0.111|0.000|60.883|17.022|12.038|31.627
1343|100.00|0|254|18|0.000|0.000|77.161|0.108|0.000|60.883|17.022|12.042|31.627
1344|100.00|0|254|18|0.000|0.000|77.161|44.444|0.033|60.883|21.220|12.049|31.627
1345|100.00|0|255|18|12.599|0.009|77.161|0.117|0.000|60.883|21.220|12.055|31.627
1346|100.00|0|256|18|13.080|0.010|77.161|0.123|0.000|60.883|21.220|12.062|31.627
1347|100.00|0|256|18|0.000|0.000|77.161|0.118|0.000|60.883|21.220|12.069|31.627
1348|100.00|0|256|18|0.000|0.000|77.161|0.115|0.000|60.883|21.220|12.076|31.627
1349|100.00|0|256|18|0.000|0.000|77.161|0.116|0.000|60.883|21.220|12.083|31.627
1350|100.00|0|256|18|0.001|0.000|77.161|0.124|0.000|60.883|21.220|12.089|31.627
1351|100.00|0|256|18|0.000|0.000|77.161|0.116|0.000|60.883|21.220|12.096|31.627
1352|100.00|0|256|18|0.000|0.000|77.161|44.943|0.033|60.883|18.812|12.101|31.627
1353|100.00|0|250|25|36.396|0.027|77.161|41.051|0.030|60.883|19.905|12.107|31.627
1354|100.00|0|251|25|12.237|0.009|77.161|38.269|0.028|60.883|17.444|12.111|31.627
1355|100.00|0|252|25|12.520|0.009|77.161|0.180|0.000|60.883|17.444|12.115|31.627
1356|100.00|0|253|25|12.365|0.009|77.161|0.110|0.000|60.883|17.444|12.119|31.627
1357|100.00|0|253|25|0.000|0.000|77.161|0.108|0.000|60.883|17.444|12.123|31.627
1358|100.00|0|253|25|0.000|0.000|77.161|0.108|0.000|60.883|17.444|12.127|31.627
1359|100.00|0|253|25|0.000|0.000|77.161|0.108|0.000|60.883|17.444|12.130|31.627
1360|100.00|0|253|25|0.000|0.000|77.161|0.108|0.000|60.883|17.444|12.134|31.627
1361|100.00|0|253|25|0.000|0.000|77.161|0.107|0.000|60.883|17.444|12.138|31.627
1362|100.00|0|253|25|0.000|0.000|77.161|41.955|0.031|60.883|17.310|12.142|31.627
1363|100.00|0|254|25|12.375|0.009|77.161|0.108|0.000|60.883|17.310|12.146|31.627
1364|100.00|0|254|25|0.000|0.000|77.161|0.107|0.000|60.883|17.310|12.150|31.627
1365|100.00|0|254|25|0.000|0.000|77.161|0.107|0.000|60.883|17.310|12.153|31.627
1366|100.00|0|254|25|0.000|0.000|77.161|0.108|0.000|60.883|17.310|12.157|31.627
1367|100.00|0|254|25|0.000|0.000|77.161|0.108|0.000|60.883|17.310|12.161|31.627
1368|100.00|0|254|25|0.000|0.000|77.161|44.027|0.032|60.883|20.098|12.167|31.627
1369|100.00|0|250|30|24.253|0.018|77.161|0.104|0.000|60.883|20.098|12.173|31.627
1370|100.00|0|251|30|12.156|0.009|77.161|0.103|0.000|60.883|20.098|12.178|31.627
1371|100.00|0|251|30|0.000|0.000|77.161|0.104|0.000|60.883|20.098|12.184|31.627
1372|100.00|0|251|30|0.000|0.000|77.161|0.104|0.000|60.883|20.098|12.190|31.627
1373|100.00|0|251|30|0.000|0.000|77.161|0.103|0.000|60.883|20.098|12.196|31.627
1374|100.00|0|251|30|0.000|0.000|77.161|0.102|0.000|60.883|20.098|12.201|31.627
1375|100.00|0|251|30|0.000|0.000|77.161|0.103|0.000|60.883|20.098|12.207|31.627
1376|100.00|0|251|30|0.000|0.000|77.161|0.103|0.000|60.883|20.098|12.213|31.627
1377|100.00|0|251|30|0.000|0.000|77.161|0.104|0.000|60.883|20.098|12.219|31.627
1378|100.00|0|251|30|0.000|0.000|77.161|0.103|0.000|60.883|20.098|12.224|31.627
1379|100.00|0|251|30|0.000|0.000|77.161|40.291|0.029|60.883|18.943|12.229|31.627
1380|100.00|0|252|30|12.260|0.009|77.161|39.424|0.029|60.883|17.719|12.233|31.627
1381|100.00|0|253|30|12.251|0.009|77.161|0.104|0.000|60.883|17.719|12.237|31.627
1382|100.00|0|253|30|0.001|0.000|77.161|40.141|0.029|60.883|18.416|12.242|31.627
1383|100.00|0|254|30|12.435|0.009|77.161|41.795|0.030|60.883|20.726|12.248|31.627
1384|100.00|0|255|30|13.364|0.010|77.161|0.157|0.000|60.883|20.726|12.254|31.627
1385|100.00|0|256|30|12.835|0.009|77.161|43.764|0.032|60.883|20.870|12.260|31.627
1386|100.00|0|257|30|13.186|0.010|77.161|43.348|0.031|60.883|20.456|12.266|31.627
1387|100.00|0|258|30|13.248|0.010|77.161|0.108|0.000|60.883|20.456|12.272|31.627
1388|100.00|0|258|30|0.000|0.000|77.161|40.900|0.029|60.883|18.812|12.276|31.627
1389|100.00|0|259|30|13.225|0.010|77.161|0.107|0.000|60.883|18.812|12.281|31.627
1390|100.00|0|259|30|0.000|0.000|77.161|0.105|0.000|60.883|18.812|12.286|31.627
1391|100.00|0|259|30|0.000|0.000|77.161|0.106|0.000|60.883|18.812|12.291|31.627
1392|100.00|0|259|30|0.000|0.000|77.161|0.105|0.000|60.883|18.812|12.295|31.627
1393|100.00|0|259|30|0.000|0.000|77.161|43.398|0.031|60.883|21.367|12.302|31.627
1394|100.00|0|260|30|13.379|0.010|77.161|0.138|0.000|60.883|21.367|12.308|31.627
1395|100.00|0|260|30|0.000|0.000|77.161|0.105|0.000|60.883|21.367|12.315|31.627
1396|100.00|0|260|30|0.000|0.000|77.161|40.180|0.029|60.883|18.538|12.319|31.627
1397|100.00|0|261|30|13.389|0.010|77.161|0.105|0.000|60.883|18.538|12.324|31.627
1398|100.00|0|261|30|0.000|0.000|77.161|40.545|0.029|60.883|19.365|12.329|31.627
1399|100.00|0|262|30|13.957|0.010|77.161|0.133|0.000|60.883|19.365|12.334|31.627
1400|100.00|0|262|30|0.000|0.000|77.161|0.106|0.000|60.883|19.365|12.339|31.627
1401|100.00|0|262|30|0.000|0.000|77.161|0.103|0.000|60.883|19.365|12.344|31.627
1402|100.00|0|262|30|0.000|0.000|77.161|0.104|0.000|60.883|19.365|12.349|31.627
1403|100.00|0|262|30|0.001|0.000|77.161|42.496|0.030|60.883|19.633|12.354|31.627
1404|100.00|0|263|30|13.836|0.010|77.161|43.063|0.031|60.883|20.045|12.359|31.627
1405|100.00|0|264|30|13.715|0.010|77.161|42.347|0.030|60.883|19.633|12.365|31.627
1406|100.00|0|265|30|13.671|0.010|77.161|0.107|0.000|60.883|19.633|12.370|31.627
1407|100.00|0|266|30|13.758|0.010|77.161|0.108|0.000|60.883|19.633|12.375|31.627
1408|100.00|0|266|30|0.000|0.000|77.161|41.780|0.030|60.883|19.499|12.380|31.627
1409|100.00|0|267|30|13.769|0.010|77.161|0.108|0.000|60.883|19.499|12.385|31.627
1410|100.00|0|267|30|0.000|0.000|77.161|40.757|0.029|60.883|18.839|12.390|31.627
1411|100.00|0|268|30|13.861|0.010|77.161|0.106|0.000|60.883|18.839|12.394|31.627
1412|100.00|0|269|30|13.848|0.010|77.161|0.104|0.000|60.883|18.839|12.399|31.627
1413|100.00|0|269|30|0.000|0.000|77.161|40.988|0.029|60.883|19.681|12.404|31.627
1414|100.00|0|270|30|13.958|0.010|77.161|0.107|0.000|60.883|19.681|12.409|31.627
1415|100.00|0|270|30|0.000|0.000|77.161|40.117|0.028|60.883|18.979|12.414|31.627
1416|100.00|0|271|30|14.315|0.010|77.161|41.167|0.029|60.883|19.678|12.419|31.627
1417|100.00|0|272|30|14.115|0.010|77.161|46.358|0.033|60.883|20.033|12.424|31.627
1418|100.00|0|263|40|54.790|0.039|77.161|0.110|0.000|60.883|20.033|12.430|31.627
1419|100.00|0|257|47|32.857|0.023|77.161|37.173|0.026|60.883|15.920|12.432|31.627
1420|100.00|0|258|47|13.248|0.009|77.161|0.105|0.000|60.883|15.920|12.434|31.627
1421|100.00|0|258|47|0.000|0.000|77.161|40.295|0.028|60.883|19.536|12.439|31.627
1422|100.00|0|259|47|13.223|0.009|77.161|0.106|0.000|60.883|19.536|12.444|31.627
1423|100.00|0|259|47|0.000|0.000|77.161|41.542|0.029|60.883|20.379|12.450|31.627
1424|100.00|0|260|47|13.348|0.009|77.161|44.069|0.031|60.883|20.728|12.456|31.627
1425|100.00|0|261|47|13.480|0.009|77.161|0.111|0.000|60.883|20.728|12.462|31.627
1426|100.00|0|262|47|13.414|0.009|77.161|42.426|0.030|60.883|18.978|12.466|31.627
1427|100.00|0|263|47|13.478|0.009|77.161|0.111|0.000|60.883|18.978|12.471|31.627
1428|100.00|0|263|47|0.000|0.000|77.161|0.108|0.000|60.883|18.978|12.475|31.627
1429|100.00|0|263|47|0.000|0.000|77.161|0.108|0.000|60.883|18.978|12.480|31.627
1430|100.00|0|263|47|0.000|0.000|77.161|41.555|0.029|60.883|18.799|12.484|31.627
1431|100.00|0|264|47|13.975|0.010|77.161|0.129|0.000|60.883|18.799|12.489|31.627
1432|100.00|0|265|47|14.097|0.010|77.161|42.879|0.030|60.883|19.907|12.494|31.627
1433|100.00|0|266|47|13.938|0.010|77.161|0.123|0.000|60.883|19.907|12.499|31.627
1434|100.00|0|266|47|0.000|0.000|77.161|41.533|0.029|60.883|19.247|12.504|31.627
1435|100.00|0|267|47|13.685|0.010|77.161|0.106|0.000|60.883|19.247|12.508|31.627
1436|100.00|0|267|47|0.000|0.000|77.161|43.023|0.030|60.883|21.548|12.515|31.627
1437|100.00|0|268|47|13.702|0.010|77.161|0.106|0.000|60.883|21.548|12.521|31.627
1438|100.00|0|268|47|0.000|0.000|77.161|39.030|0.027|60.883|18.141|12.525|31.627
1439|100.00|0|269|47|13.936|0.010|77.161|0.137|0.000|60.883|18.141|12.529|31.627
1440|100.00|0|269|47|0.000|0.000|77.161|0.104|0.000|60.883|18.141|12.533|31.627
1441|100.00|0|269|47|0.000|0.000|77.161|0.105|0.000|60.883|18.141|12.537|31.627
1442|100.00|0|269|47|0.000|0.000|77.161|42.334|0.029|60.883|20.728|12.542|31.627
1443|100.00|0|270|47|13.871|0.010|77.161|0.109|0.000|60.883|20.728|12.548|31.627
1444|100.00|0|271|47|13.863|0.010|77.161|44.828|0.031|60.883|21.772|12.554|31.627
1445|100.00|0|272|47|14.006|0.010|77.161|0.130|0.000|60.883|21.772|12.561|31.627
1446|100.00|0|272|47|0.000|0.000|77.161|43.497|0.030|60.883|20.523|12.566|31.627
1447|100.00|0|273|47|14.010|0.010|77.161|0.110|0.000|60.883|20.523|12.572|31.627
1448|100.00|0|273|47|0.000|0.000|77.161|0.108|0.000|60.883|20.523|12.577|31.627
1449|100.00|0|273|47|0.000|0.000|77.161|0.108|0.000|60.883|20.523|12.583|31.627
1450|100.00|0|273|47|0.000|0.000|77.161|0.109|0.000|60.883|20.523|12.588|31.627
1451|100.00|0|273|47|0.000|0.000|77.161|42.022|0.029|60.883|19.402|12.593|31.627
1452|100.00|0|274|47|14.040|0.010|77.161|41.564|0.029|60.883|19.224|12.597|31.627
1453|100.00|0|275|47|14.165|0.010|77.161|0.113|0.000|60.883|19.224|12.602|31.627
1454|100.00|0|276|47|14.133|0.010|77.161|39.607|0.027|60.883|17.993|12.606|31.627
1455|100.00|0|277|47|14.438|0.010|77.161|41.158|0.028|60.883|19.225|12.610|31.627
1456|100.00|0|278|47|14.402|0.010|77.161|0.108|0.000|60.883|19.225|12.615|31.627
1457|100.00|0|279|47|14.282|0.010|77.161|0.104|0.000|60.883|19.225|12.619|31.627
1458|100.00|0|280|47|14.384|0.010|77.161|0.113|0.000|60.883|19.225|12.624|31.627
1459|100.00|0|281|47|14.385|0.010|77.161|45.586|0.031|60.883|21.548|12.630|31.627
1460|100.00|0|282|47|14.481|0.010|77.161|0.107|0.000|60.883|21.548|12.636|31.627
1461|100.00|0|282|47|0.000|0.000|77.161|0.107|0.000|60.883|21.548|12.642|31.627
1462|100.00|0|282|47|0.000|0.000|77.161|44.861|0.031|60.883|20.524|12.647|31.627
1463|100.00|0|283|47|14.889|0.010|77.161|44.735|0.031|60.883|19.389|12.652|31.627
1464|100.00|0|284|47|14.685|0.010|77.161|44.885|0.031|60.883|20.033|12.657|31.627
1465|100.00|0|285|47|14.620|0.010|77.161|0.108|0.000|60.883|20.033|12.662|31.627
1466|100.00|0|285|47|0.000|0.000|77.161|43.513|0.030|60.883|20.101|12.667|31.627
1467|100.00|0|286|47|16.548|0.011|77.161|0.151|0.000|60.883|20.101|12.672|31.627
1468|100.00|0|286|47|0.000|0.000|77.161|0.112|0.000|60.883|20.101|12.677|31.627
1469|100.00|0|286|47|0.000|0.000|77.161|0.115|0.000|60.883|20.101|12.682|31.627
1470|100.00|0|286|47|0.000|0.000|77.161|0.109|0.000|60.883|20.101|12.687|31.627
1471|100.00|0|286|47|0.000|0.000|77.161|0.105|0.000|60.883|20.101|12.692|31.627
1472|100.00|0|286|47|0.000|0.000|77.161|43.041|0.029|60.883|19.682|12.697|31.627
1473|100.00|0|287|47|14.801|0.010|77.161|0.140|0.000|60.883|19.682|12.702|31.627
1474|100.00|0|287|47|0.000|0.000|77.161|42.733|0.029|60.883|19.761|12.707|31.627
1475|100.00|0|288|47|14.728|0.010|77.161|0.108|0.000|60.883|19.761|12.712|31.627
1476|100.00|0|288|47|0.000|0.000|77.161|0.106|0.000|60.883|19.761|12.716|31.627
1477|100.00|0|288|47|0.000|0.000|77.161|0.106|0.000|60.883|19.761|12.721|31.627
1478|100.00|0|288|47|0.000|0.000|77.161|0.106|0.000|60.883|19.761|12.726|31.627
1479|100.00|0|288|47|0.000|0.000|77.161|0.106|0.000|60.883|19.761|12.731|31.627
1480|100.00|0|288|47|0.000|0.000|77.161|0.106|0.000|60.883|19.761|12.735|31.627
1481|100.00|0|288|47|0.000|0.000|77.161|0.104|0.000|60.883|19.761|12.740|31.627
1482|100.00|0|288|47|0.000|0.000|77.161|39.989|0.027|60.883|17.612|12.743|31.627
1483|100.00|0|289|47|14.826|0.010|77.161|0.163|0.000|60.883|17.612|12.747|31.627
1484|100.00|0|289|47|0.001|0.000|77.161|0.105|0.000|60.883|17.612|12.750|31.627
1485|100.00|0|289|47|0.000|0.000|77.161|0.104|0.000|60.883|17.612|12.753|31.627
1486|100.00|0|289|47|0.000|0.000|77.161|41.274|0.028|60.883|18.548|12.757|31.627
1487|100.00|0|290|47|14.891|0.010|77.161|0.107|0.000|60.883|18.548|12.761|31.627
1488|100.00|0|290|47|0.000|0.000|77.161|0.105|0.000|60.883|18.548|12.765|31.627
1489|100.00|0|290|47|0.000|0.000|77.161|0.105|0.000|60.883|18.548|12.769|31.627
1490|100.00|0|290|47|0.000|0.000|77.161|42.411|0.028|60.883|20.443|12.774|31.627
1491|100.00|0|291|47|14.935|0.010|77.161|0.130|0.000|60.883|20.443|12.779|31.627
1492|100.00|0|292|47|14.969|0.010|77.161|40.177|0.027|60.883|18.543|12.783|31.627
1493|100.00|0|293|47|14.980|0.010|77.161|0.105|0.000|60.883|18.543|12.787|31.627
1494|100.00|0|294|47|15.259|0.010|77.161|0.127|0.000|60.883|18.543|12.791|31.627
1495|100.00|0|294|47|0.000|0.000|77.161|0.103|0.000|60.883|18.543|12.794|31.627
1496|100.00|0|294|47|0.000|0.000|77.161|0.104|0.000|60.883|18.543|12.798|31.627
1497|100.00|0|294|47|0.000|0.000|77.161|43.280|0.029|60.883|21.548|12.804|31.627
1498|99.95|0|293|49|14.251|0.010|77.161|42.991|0.029|60.883|19.225|12.808|31.627
1499|99.95|0|294|49|15.110|0.010|77.161|0.131|0.000|60.883|19.225|12.813|31.627
1500|99.95|0|295|49|15.107|0.010|77.161|0.104|0.000|60.883|19.225|12.817|31.627
1501|99.95|0|295|49|0.000|0.000|77.161|0.103|0.000|60.883|19.225|12.821|31.627
1502|99.95|0|295|49|0.000|0.000|77.161|0.103|0.000|60.883|19.225|12.825|31.627
1503|99.95|0|295|49|0.000|0.000|77.161|0.123|0.000|60.883|19.225|12.830|31.627
1504|99.95|0|295|49|0.000|0.000|77.161|0.103|0.000|60.883|19.225|12.834|31.627
1505|99.95|0|295|49|0.000|0.000|77.161|0.106|0.000|60.883|19.225|12.838|31.627
1506|99.95|0|295|49|0.000|0.000|77.161|0.102|0.000|60.883|19.225|12.842|31.627
1507|99.95|0|295|49|0.000|0.000|77.161|0.103|0.000|60.883|19.225|12.847|31.627
1508|99.95|0|295|49|0.000|0.000|77.161|42.653|0.028|60.883|21.222|12.852|31.627
1509|99.95|0|296|49|15.305|0.010|77.161|0.112|0.000|60.883|21.222|12.858|31.627
1510|99.95|0|297|49|15.253|0.010|77.161|39.445|0.026|60.883|16.622|12.860|31.627
1511|99.95|0|298|49|15.319|0.010|77.161|0.108|0.000|60.883|16.622|12.863|31.627
1512|99.95|0|298|49|0.000|0.000|77.161|38.086|0.025|60.883|15.892|12.865|31.627
1513|99.95|0|299|49|15.495|0.010|77.161|0.121|0.000|60.883|15.892|12.867|31.627
1514|100.01|1|1|347|769.730|0.508|769.730|0.111|0.000|60.883|15.892|12.869|31.627
1515|100.01|2|0|348|2.102|0.001|769.730|43.172|0.028|60.883|22.764|12.875|31.627
1516|100.01|3|0|348|0.922|0.001|769.730|0.103|0.000|60.883|22.764|12.882|31.627
1517|100.01|3|0|348|0.000|0.000|769.730|0.103|0.000|60.883|22.764|12.888|31.627
1518|100.01|3|0|348|0.000|0.000|769.730|0.102|0.000|60.883|22.764|12.895|31.627
1519|100.01|3|0|348|0.000|0.000|769.730|0.101|0.000|60.883|22.764|12.901|31.627
1520|100.01|3|0|348|0.000|0.000|769.730|0.103|0.000|60.883|22.764|12.908|31.627
1521|100.01|3|0|348|0.000|0.000|769.730|0.102|0.000|60.883|22.764|12.914|31.627
1522|100.01|3|0|348|0.000|0.000|769.730|36.861|0.024|60.883|16.289|12.916|31.627
1523|100.01|4|0|348|1.100|0.001|769.730|0.124|0.000|60.883|16.289|12.919|31.627
1524|100.01|4|0|348|0.000|0.000|769.730|39.506|0.026|60.883|19.358|12.923|31.627
1525|100.08|4|0|349|1.392|0.001|769.730|0.106|0.000|60.883|19.358|12.927|31.627
1526|100.08|4|0|349|0.000|0.000|769.730|0.103|0.000|60.883|19.358|12.931|31.627
1527|100.08|4|0|349|0.000|0.000|769.730|39.398|0.026|60.883|19.217|12.935|31.627
1528|100.08|5|0|349|1.104|0.001|769.730|0.119|0.000|60.883|19.217|12.940|31.627
1529|100.08|6|0|349|1.124|0.001|769.730|0.118|0.000|60.883|19.217|12.944|31.627
1530|100.08|6|0|349|0.000|0.000|769.730|0.116|0.000|60.883|19.217|12.948|31.627
1531|100.08|6|0|349|0.000|0.000|769.730|0.118|0.000|60.883|19.217|12.952|31.627
1532|100.08|6|0|349|0.000|0.000|769.730|0.118|0.000|60.883|19.217|12.956|31.627
1533|100.08|6|0|349|0.000|0.000|769.730|0.117|0.000|60.883|19.217|12.960|31.627
1534|100.08|6|0|349|0.000|0.000|769.730|0.117|0.000|60.883|19.217|12.964|31.627
1535|100.08|6|0|349|0.000|0.000|769.730|0.118|0.000|60.883|19.217|12.968|31.627
1536|100.08|6|0|349|0.000|0.000|769.730|0.117|0.000|60.883|19.217|12.972|31.627
1537|100.08|6|0|349|0.000|0.000|769.730|0.118|0.000|60.883|19.217|12.976|31.627
1538|100.08|6|0|349|0.000|0.000|769.730|0.117|0.000|60.883|19.217|12.980|31.627
1539|100.08|6|0|349|0.000|0.000|769.730|0.119|0.000|60.883|19.217|12.984|31.627
1540|100.08|6|0|349|0.000|0.000|769.730|0.117|0.000|60.883|19.217|12.988|31.627
1541|100.08|6|0|349|0.000|0.000|769.730|40.380|0.026|60.883|20.518|12.993|31.627
1542|100.08|6|0|350|1.409|0.001|769.730|0.104|0.000|60.883|20.518|12.998|31.627
1543|100.08|6|0|350|0.000|0.000|769.730|0.103|0.000|60.883|20.518|13.003|31.627
1544|100.08|6|0|350|0.000|0.000|769.730|0.103|0.000|60.883|20.518|13.008|31.627
1545|100.08|6|0|350|0.000|0.000|769.730|0.102|0.000|60.883|20.518|13.013|31.627
1546|100.08|6|0|350|0.000|0.000|769.730|0.102|0.000|60.883|20.518|13.018|31.627
1547|100.08|6|0|350|0.000|0.000|769.730|0.103|0.000|60.883|20.518|13.022|31.627
1548|100.08|6|0|350|0.000|0.000|769.730|0.104|0.000|60.883|20.518|13.027|31.627
1549|100.08|6|0|350|0.000|0.000|769.730|0.103|0.000|60.883|20.518|13.032|31.627
1550|100.08|6|0|350|0.000|0.000|769.730|0.103|0.000|60.883|20.518|13.037|31.627
1551|100.08|6|0|350|0.000|0.000|769.730|0.104|0.000|60.883|20.518|13.042|31.627
1552|100.08|6|0|350|0.000|0.000|769.730|0.103|0.000|60.883|20.518|13.047|31.627
1553|100.08|6|0|350|0.000|0.000|769.730|0.102|0.000|60.883|20.518|13.051|31.627
1554|100.08|6|0|350|0.000|0.000|769.730|0.111|0.000|60.883|20.518|13.056|31.627
1555|100.08|6|0|350|0.000|0.000|769.730|0.103|0.000|60.883|20.518|13.061|31.627
1556|100.08|6|0|350|0.000|0.000|769.730|38.474|0.025|60.883|18.274|13.064|31.627
1557|100.08|7|0|350|1.040|0.001|769.730|0.106|0.000|60.883|18.274|13.068|31.627
1558|100.08|7|0|350|0.000|0.000|769.730|0.106|0.000|60.883|18.274|13.071|31.627
1559|100.08|7|0|350|0.000|0.000|769.730|0.106|0.000|60.883|18.274|13.074|31.627
1560|100.08|7|0|350|0.000|0.000|769.730|39.824|0.026|60.883|18.246|13.078|31.627
1561|100.08|8|0|350|1.272|0.001|769.730|0.129|0.000|60.883|18.246|13.081|31.627
1562|100.08|9|0|350|1.308|0.001|769.730|0.132|0.000|60.883|18.246|13.084|31.627
1563|100.08|9|0|350|0.000|0.000|769.730|50.133|0.032|60.883|19.820|13.089|31.627
1564|100.08|10|0|350|1.318|0.001|769.730|0.128|0.000|60.883|19.820|13.093|31.627
1565|100.08|10|0|350|0.000|0.000|769.730|0.128|0.000|60.883|19.820|13.097|31.627
1566|100.08|10|0|350|0.000|0.000|769.730|0.128|0.000|60.883|19.820|13.102|31.627
1567|100.08|10|0|350|0.000|0.000|769.730|0.128|0.000|60.883|19.820|13.106|31.627
1568|100.08|10|0|350|0.000|0.000|769.730|49.803|0.032|60.883|19.382|13.110|31.627
1569|100.08|11|0|350|1.369|0.001|769.730|0.138|0.000|60.883|19.382|13.114|31.627
1570|100.08|11|0|350|0.000|0.000|769.730|0.133|0.000|60.883|19.382|13.118|31.627
1571|100.08|11|0|350|0.000|0.000|769.730|0.214|0.000|60.883|19.382|13.122|31.627
1572|100.08|11|0|350|0.000|0.000|769.730|0.135|0.000|60.883|19.382|13.126|31.627
1573|100.08|11|0|350|0.000|0.000|769.730|49.218|0.031|60.883|18.535|13.129|31.627
1574|100.08|12|0|350|1.346|0.001|769.730|45.891|0.029|60.883|16.339|13.131|31.627
1575|100.08|13|0|350|1.342|0.001|769.730|0.125|0.000|60.883|16.339|13.133|31.627
1576|100.08|14|0|350|1.363|0.001|769.730|0.125|0.000|60.883|16.339|13.135|31.627
1577|100.08|14|0|350|0.000|0.000|769.730|46.247|0.029|60.883|17.852|13.138|31.627
1578|100.08|14|0|351|1.704|0.001|769.730|0.124|0.000|60.883|17.852|13.141|31.627
1579|100.08|14|0|351|0.000|0.000|769.730|0.124|0.000|60.883|17.852|13.144|31.627
1580|100.08|14|0|351|0.000|0.000|769.730|0.124|0.000|60.883|17.852|13.147|31.627
1581|100.08|14|0|351|0.000|0.000|769.730|0.126|0.000|60.883|17.852|13.150|31.627
1582|100.08|14|0|351|0.000|0.000|769.730|0.127|0.000|60.883|17.852|13.153|31.627
1583|100.08|14|0|351|0.000|0.000|769.730|0.124|0.000|60.883|17.852|13.156|31.627
1584|100.08|14|0|351|0.000|0.000|769.730|0.122|0.000|60.883|17.852|13.159|31.627
1585|100.08|14|0|351|0.000|0.000|769.730|0.124|0.000|60.883|17.852|13.162|31.627
1586|100.08|14|0|351|0.000|0.000|769.730|0.124|0.000|60.883|17.852|13.165|31.627
1587|100.08|14|0|351|0.000|0.000|769.730|0.122|0.000|60.883|17.852|13.168|31.627
